response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
0,0,1,phase_2,red_circle,stop,green,0.0,0-SSD,go-2,4,,,,,,
1,452.0,1,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,blue_pentagon,stop,green,0.0,0-SSD,go-1,4,,,,,,
2,559.0,1,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,389.0,1,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,534.0,1,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_pentagon,stop,green,0.0,0-SSD,go-1,4,,,,,,
2,465.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,507.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,483.0,1,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,639.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,525.0,1,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,615.0,1,phase_2,blue_circle,stop,purple,250.0,tracking-SSD,go-1,3,,,,,,
0,0,1,phase_2,red_circle,stop,green,0.0,0-SSD,go-2,4,,,,,,
2,636.0,1,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_pentagon,stop,green,0.0,0-SSD,go-1,4,,,,,,
0,0,1,phase_2,red_rhombus,stop,green,0.0,0-SSD,go-2,4,,,,,,
0,0,1,phase_2,red_pentagon,stop,purple,200.0,tracking-SSD,go-2,4,,,,,,
0,0,1,phase_2,blue_pentagon,stop,purple,250.0,tracking-SSD,go-1,4,,,,,,
2,862.0,1,phase_2,blue_circle,go,,,,go-1,1,,,,,,
1,387.0,1,phase_2,blue_triangle,stop,purple,300.0,tracking-SSD,go-1,3,,,,,,
2,452.0,1,phase_2,blue_pentagon,go,,,,go-1,2,,,,,,
2,494.0,1,phase_2,blue_circle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,red_rhombus,stop,purple,250.0,tracking-SSD,go-2,4,,,,,,
2,547.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,1,phase_2,red_pentagon,stop,green,0.0,0-SSD,go-2,4,,,,,,
2,643.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,764.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,547.0,1,phase_2,blue_rhombus,stop,purple,300.0,tracking-SSD,go-1,3,,,,,,
2,512.0,1,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,487.0,1,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
1,418.0,1,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
1,472.0,1,phase_2,blue_rhombus,go,,,,go-1,2,,,,,,
2,470.0,1,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,638.0,1,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,568.0,1,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,397.0,1,phase_2,blue_circle,go,,,,go-1,1,,,,,,
2,552.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,414.0,1,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
2,436.0,1,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,556.0,1,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,464.0,1,phase_2,blue_triangle,go,,,,go-1,1,,,,,,
0,0,1,phase_2,red_triangle,stop,purple,250.0,tracking-SSD,go-2,4,,,,,,
2,504.0,1,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,468.0,1,phase_2,red_triangle,stop,purple,300.0,tracking-SSD,go-2,3,,,,,,
1,689.0,1,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
0,0,1,phase_2,blue_pentagon,stop,green,0.0,0-SSD,go-1,4,,,,,,
1,538.0,1,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,589.0,2,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
1,710.0,2,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,539.0,2,phase_2,blue_circle,stop,purple,250.0,tracking-SSD,go-1,3,,,,,,
1,447.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,400.0,2,phase_2,blue_triangle,stop,purple,200.0,tracking-SSD,go-1,3,,,,,,
2,545.0,2,phase_2,blue_circle,go,,,,go-1,1,,,,,,
0,0,2,phase_2,red_pentagon,stop,purple,150.0,tracking-SSD,go-2,4,,,,,,
2,507.0,2,phase_2,blue_rhombus,go,,,,go-1,1,,,,,,
1,383.0,2,phase_2,red_circle,go,,,,go-2,2,,,,,,
2,640.0,2,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,457.0,2,phase_2,blue_pentagon,go,,,,go-1,1,,,,,,
2,489.0,2,phase_2,blue_circle,go,,,,go-1,1,,,,,,
2,700.0,2,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,495.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,539.0,2,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,458.0,2,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,2,phase_2,red_pentagon,stop,green,0.0,0-SSD,go-2,4,,,,,,
0,0,2,phase_2,red_triangle,stop,green,0.0,0-SSD,go-2,4,,,,,,
2,484.0,2,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,2,phase_2,blue_pentagon,stop,green,0.0,0-SSD,go-1,4,,,,,,
