response,reaction_time,block,which_phase,stim,stop_signal_trial_type,stop_signal_stimulus,SSD,SSD_type,condition,accuracy,chosen_stim,chosen_cond,stim_left,cond_left,stim_right,cond_right
1,510.0,3,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,542.0,3,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,3,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,582.0,3,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,591.0,3,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,532.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,508.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,541.0,3,phase_2,red_pentagon,stop,purple,250.0,tracking-SSD,go-2,3,,,,,,
0,0,3,phase_2,green_rhombus,stop,purple,200.0,tracking-SSD,go-1,4,,,,,,
0,0,3,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,557.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,521.0,3,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,3,phase_2,green_circle,stop,purple,250.0,tracking-SSD,go-1,4,,,,,,
2,674.0,3,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,672.0,3,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,422.0,3,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,655.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,642.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,493.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,558.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,398.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,665.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,405.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,3,phase_2,red_triangle,stop,purple,300.0,tracking-SSD,go-2,4,,,,,,
0,0,3,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,688.0,3,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,516.0,3,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,615.0,3,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,491.0,3,phase_2,red_rhombus,stop,purple,350.0,tracking-SSD,go-2,3,,,,,,
1,612.0,3,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,565.0,3,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,427.0,3,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,3,phase_2,red_circle,stop,purple,300.0,tracking-SSD,go-2,4,,,,,,
0,0,3,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,3,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,474.0,3,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,505.0,3,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,3,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,568.0,3,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,3,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,461.0,3,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,672.0,3,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,534.0,3,phase_2,green_rhombus,stop,purple,350.0,tracking-SSD,go-1,3,,,,,,
1,577.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,3,phase_2,green_circle,stop,purple,300.0,tracking-SSD,go-1,4,,,,,,
1,843.0,3,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,648.0,3,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,600.0,4,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,530.0,4,phase_2,red_rhombus,stop,purple,350.0,tracking-SSD,go-2,3,,,,,,
1,562.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,4,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,456.0,4,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,644.0,4,phase_2,red_circle,stop,purple,300.0,tracking-SSD,go-2,3,,,,,,
1,788.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,494.0,4,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,604.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,501.0,4,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,453.0,4,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,474.0,4,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,428.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,460.0,4,phase_2,green_rhombus,stop,purple,250.0,tracking-SSD,go-1,3,,,,,,
1,536.0,4,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,488.0,4,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,844.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,571.0,4,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,green_circle,stop,purple,200.0,tracking-SSD,go-1,4,,,,,,
1,567.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,474.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,517.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,4,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,669.0,4,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,633.0,4,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,472.0,4,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,4,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,580.0,4,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,4,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,4,phase_2,red_triangle,stop,purple,250.0,tracking-SSD,go-2,4,,,,,,
2,710.0,4,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,448.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,4,phase_2,red_pentagon,stop,purple,300.0,tracking-SSD,go-2,4,,,,,,
2,443.0,4,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,4,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,619.0,4,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,447.0,4,phase_2,green_triangle,stop,purple,350.0,tracking-SSD,go-1,3,,,,,,
1,681.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,646.0,4,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,4,phase_2,green_pentagon,stop,purple,300.0,tracking-SSD,go-1,4,,,,,,
0,0,4,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,4,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,671.0,4,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,432.0,4,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,441.0,4,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,630.0,4,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,481.0,4,phase_2,red_circle,go,,,,go-2,2,,,,,,
2,430.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,440.0,5,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,5,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,536.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,713.0,5,phase_2,green_pentagon,go,,,,go-1,2,,,,,,
1,609.0,5,phase_2,green_circle,stop,purple,350.0,tracking-SSD,go-1,3,,,,,,
2,450.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,649.0,5,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,737.0,5,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,555.0,5,phase_2,green_rhombus,go,,,,go-1,2,,,,,,
1,686.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,614.0,5,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,645.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,542.0,5,phase_2,green_triangle,stop,purple,300.0,tracking-SSD,go-1,3,,,,,,
0,0,5,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,669.0,5,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,5,phase_2,green_pentagon,stop,purple,250.0,tracking-SSD,go-1,4,,,,,,
2,521.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,822.0,5,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,661.0,5,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,479.0,5,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,578.0,5,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,553.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,561.0,5,phase_2,red_circle,stop,purple,300.0,tracking-SSD,go-2,3,,,,,,
0,0,5,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,5,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,532.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,5,phase_2,green_rhombus,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,527.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,681.0,5,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,814.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,463.0,5,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,5,phase_2,red_circle,stop,purple,250.0,tracking-SSD,go-2,4,,,,,,
0,0,5,phase_2,red_triangle,stop,purple,300.0,tracking-SSD,go-2,4,,,,,,
2,613.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,475.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,495.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,594.0,5,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,423.0,5,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,657.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,5,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,527.0,5,phase_2,green_triangle,stop,purple,350.0,tracking-SSD,go-1,3,,,,,,
0,0,5,phase_2,red_pentagon,stop,purple,300.0,tracking-SSD,go-2,4,,,,,,
2,657.0,5,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,756.0,5,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,505.0,5,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,420.0,6,phase_2,green_rhombus,stop,purple,350.0,tracking-SSD,go-1,3,,,,,,
2,441.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,394.0,6,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,728.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,524.0,6,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,600.0,6,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,440.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,506.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
0,0,6,phase_2,red_rhombus,stop,purple,300.0,tracking-SSD,go-2,4,,,,,,
1,546.0,6,phase_2,green_circle,stop,purple,350.0,tracking-SSD,go-1,3,,,,,,
0,0,6,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,585.0,6,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,538.0,6,phase_2,red_triangle,stop,purple,300.0,tracking-SSD,go-2,3,,,,,,
0,0,6,phase_2,green_triangle,stop,purple,250.0,tracking-SSD,go-1,4,,,,,,
1,657.0,6,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,597.0,6,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,538.0,6,phase_2,green_triangle,stop,purple,300.0,tracking-SSD,go-1,3,,,,,,
0,0,6,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,669.0,6,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,6,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,6,phase_2,red_rhombus,stop,purple,250.0,tracking-SSD,go-2,4,,,,,,
2,638.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,658.0,6,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
2,476.0,6,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,6,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,527.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,525.0,6,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,589.0,6,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,6,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,618.0,6,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,572.0,6,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,558.0,6,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,600.0,6,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,754.0,6,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,694.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,637.0,6,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,6,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,6,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
1,921.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,671.0,6,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,703.0,6,phase_2,red_pentagon,stop,purple,300.0,tracking-SSD,go-2,3,,,,,,
1,645.0,6,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
1,642.0,6,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,595.0,6,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,614.0,6,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,6,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,653.0,6,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,583.0,6,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,473.0,7,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,448.0,7,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,535.0,7,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,680.0,7,phase_2,red_circle,go,,,,go-2,1,,,,,,
1,722.0,7,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,415.0,7,phase_2,red_triangle,stop,purple,250.0,tracking-SSD,go-2,3,,,,,,
0,0,7,phase_2,red_rhombus,stop,purple,200.0,tracking-SSD,go-2,4,,,,,,
1,534.0,7,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,521.0,7,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,574.0,7,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,571.0,7,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,569.0,7,phase_2,green_circle,go,,,,go-1,1,,,,,,
2,522.0,7,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,441.0,7,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
0,0,7,phase_2,red_rhombus,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,503.0,7,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,444.0,7,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_pentagon,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,541.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,414.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,435.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,589.0,7,phase_2,red_circle,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_pentagon,stop,blue,0.0,0-SSD,go-2,4,,,,,,
0,0,7,phase_2,green_pentagon,stop,purple,250.0,tracking-SSD,go-1,4,,,,,,
0,0,7,phase_2,red_triangle,stop,purple,300.0,tracking-SSD,go-2,4,,,,,,
0,0,7,phase_2,green_pentagon,stop,purple,350.0,tracking-SSD,go-1,4,,,,,,
2,849.0,7,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,7,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
0,0,7,phase_2,green_pentagon,stop,purple,400.0,tracking-SSD,go-1,4,,,,,,
1,696.0,7,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
0,0,7,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,466.0,7,phase_2,green_triangle,go,,,,go-1,1,,,,,,
1,688.0,7,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,472.0,7,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
1,695.0,7,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,412.0,7,phase_2,green_triangle,go,,,,go-1,1,,,,,,
2,558.0,7,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,543.0,7,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
1,575.0,7,phase_2,green_circle,stop,purple,450.0,tracking-SSD,go-1,3,,,,,,
0,0,7,phase_2,red_circle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,538.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
2,446.0,7,phase_2,red_triangle,go,,,,go-2,1,,,,,,
1,521.0,7,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
0,0,7,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,663.0,7,phase_2,green_pentagon,go,,,,go-1,1,,,,,,
2,480.0,7,phase_2,red_rhombus,stop,purple,400.0,tracking-SSD,go-2,3,,,,,,
1,557.0,7,phase_2,green_circle,go,,,,go-1,1,,,,,,
1,556.0,8,phase_2,red_circle,stop,purple,350.0,tracking-SSD,go-2,3,,,,,,
0,0,8,phase_2,green_circle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
1,664.0,8,phase_2,red_pentagon,go,,,,go-2,1,,,,,,
2,471.0,8,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
1,502.0,8,phase_2,red_circle,go,,,,go-2,1,,,,,,
2,465.0,8,phase_2,green_rhombus,go,,,,go-1,1,,,,,,
2,395.0,8,phase_2,red_rhombus,go,,,,go-2,1,,,,,,
0,0,8,phase_2,red_triangle,stop,blue,0.0,0-SSD,go-2,4,,,,,,
2,357.0,8,phase_2,red_triangle,go,,,,go-2,1,,,,,,
0,0,8,phase_2,green_triangle,stop,blue,0.0,0-SSD,go-1,4,,,,,,
2,385.0,8,phase_2,red_triangle,go,,,,go-2,1,,,,,,
